time,0
2010-10-07 09:00:02,0.0
2010-10-07 10:00:02,0.0
2010-10-07 11:00:02,0.0
2010-10-07 12:00:02,1.0
2010-10-07 13:00:02,0.0
2010-10-07 14:00:02,0.0
2010-10-07 15:00:02,0.0
2010-10-07 16:00:02,0.0
2010-10-07 17:00:02,0.0
2010-10-07 18:00:02,0.0
2010-10-07 19:00:02,0.0
2010-10-07 20:00:02,1.0
2010-10-07 21:00:02,1.0
2010-10-07 22:00:02,1.0
2010-10-07 23:00:02,0.0
2010-10-08 00:00:02,1.0
2010-10-08 01:00:02,0.0
2010-10-08 02:00:02,1.0
2010-10-08 03:00:02,1.0
2010-10-08 04:00:02,1.0
2010-10-08 05:00:02,1.0
2010-10-08 06:00:02,1.0
2010-10-08 07:00:02,1.0
2010-10-08 08:00:02,1.0
