time,0
2007-12-11 09:00:01,0.0
2007-12-11 10:00:01,0.0
2007-12-11 11:00:01,0.0
2007-12-11 12:00:01,0.0
2007-12-11 13:00:01,0.0
2007-12-11 14:00:01,0.0
2007-12-11 15:00:01,0.0
2007-12-11 16:00:01,0.0
2007-12-11 17:00:01,0.0
2007-12-11 18:00:01,0.0
2007-12-11 19:00:01,0.0
2007-12-11 20:00:01,0.0
2007-12-11 21:00:01,0.0
2007-12-11 22:00:01,0.0
2007-12-11 23:00:01,1.0
2007-12-12 00:00:01,1.0
2007-12-12 01:00:01,1.0
2007-12-12 02:00:01,1.0
2007-12-12 03:00:01,1.0
2007-12-12 04:00:01,1.0
2007-12-12 05:00:01,1.0
2007-12-12 06:00:01,1.0
2007-12-12 07:00:01,1.0
2007-12-12 08:00:01,1.0
